chrom	X0	X1	speed	d.Y	RT
chrXIII	290041	295941	2950	0.44476970358472134	0.8129606547239453
chrXIII	295734	300134	2200	0.4858778313121098	0.7194409015659523
chrXIII	291952	297752	2900	0.5405757137032805	0.7961082630048947
chrXIII	307855	313155	2650	0.3683211499052193	0.4395474961971571
chrXIII	289896	293796	1950	0.5268045904815815	0.8204887239839991
chrXIII	289013	293513	2250	0.5468059497486946	0.8204887239839991
chrXIII	309516	314216	2350	0.46911029455822595	0.42064403089390046
chrXIII	296139	301739	2800	0.5058249298188213	0.7021727507552773
chrXIII	297785	301985	2100	0.44153663194012893	0.6859135795311806
chrXIII	295114	299314	2100	0.43629037151416133	0.7359717471544245
chrXIII	293362	298662	2650	0.41154922468913746	0.7700813573733742
chrXIII	288894	290994	1050	0.3031295136393891	0.835079006190375
chrXIII	304951	309951	2500	0.45681834760125073	0.5161038321062091
chrXIII	290928	295828	2450	0.3891385315513522	0.8129606547239453
chrXIII	300811	303211	1200	0.30521366848797676	0.6286374089319188
chrXIII	305197	309897	2350	0.41844081807478245	0.5010475969621427
chrXIII	312449	318549	3050	0.5398871576735885	0.34940948957703555
chrXIII	306515	311915	2700	0.4824443750821014	0.4662395887684311
chrXIII	325016	330016	2500	0.31732022339207283	0.14086114492949678
chrXIII	317285	321585	2150	0.48266796031912684	0.2679861634490889
chrXIII	323349	328649	2650	0.5066324967810073	0.1688006067984618
chrXIII	314318	318718	2200	0.5146694069261551	0.3282885964403734
chrXIII	326987	332787	2900	0.6006337499871103	0.12739040772549967
chrXIII	319475	323975	2250	0.5662016292152632	0.24353894911782334
chrXIII	346075	340975	2550	-0.5622172527076393	0.2496257892106927
chrXIII	321615	325315	1850	0.4824630292778385	0.2037250468626201
chrXIII	352115	347315	2400	-0.4368457635455396	0.3556460599970369
chrXIII	338185	332885	2650	-0.5413754897963374	0.1318807991629605
chrXIII	363726	359326	2200	-0.49636412434315746	0.6420256246738942
chrXIII	379326	383726	2200	0.46676272492640025	0.5690337604112315
chrXIII	350561	345361	2600	-0.4952935392080455	0.32363212682216685
chrXIII	356354	350754	2800	-0.5517655666361174	0.43555623652440867
chrXIII	340127	336827	1650	-0.5258687894793737	0.17206040929908986
chrXIII	343527	346727	1600	0.4745014525316635	0.2712456760778403
chrXIII	339970	334970	2500	-0.4353139402608172	0.14939835481606023
chrXIII	358252	354552	1850	-0.4377047992863644	0.5060145193602207
chrXIII	369887	365287	2300	-0.48470420230970457	0.718742342551259
chrXIII	371787	376787	2500	0.4736462614488502	0.7415594140723134
chrXIII	359866	355266	2300	-0.4644943341158461	0.5215365141940597
chrXIII	353888	347888	3000	-0.5145064114937726	0.363878237247708
chrXIII	350669	346369	2150	-0.4117996646927036	0.33038417686049437
chrXIII	355667	351467	2100	-0.5240138194183608	0.43818385606895094
chrXIII	353385	349685	1850	-0.4665414243258829	0.37648424063230723
chrXIII	359471	354071	2700	-0.3269029015697423	0.5060145193602207
chrXIII	357856	352556	2650	-0.48120009198066055	0.4626308771522988
chrXIII	380956	386256	2650	0.5782565452303291	0.5173789232778159
chrXIII	355630	351030	2300	-0.34808878069898885	0.43818385606895094
chrXIII	384730	389830	2550	0.31811013046846687	0.4396583376814115
chrXIII	387415	391515	2050	0.4844307426247852	0.3890567569134443
chrXIII	364477	358777	2850	-0.5073277763450011	0.6460999349398677
chrXIII	365735	361535	2100	-0.5024786450440115	0.6434805399346822
chrXIII	358093	354093	2000	-0.5798850503402602	0.5060145193602207
chrXIII	366721	361021	2850	-0.4577780799302662	0.6579741820781881
chrXIII	389272	395172	2950	0.44932387662869333	0.33028415725963417
chrXIII	365928	361528	2200	-0.5054988519435436	0.6434805399346822
chrXIII	372328	380528	4100	0.5818686061104639	0.6466819332521692
chrXIII	387238	392238	2500	0.3918972108540369	0.3814510986144125
chrXIII	377701	379401	850	0.4645701144125358	0.6239811003536437
chrXIII	386901	383301	1800	-0.5037703176191541	0.47642592807312495
chrXIII	384447	388747	2150	0.44554011271884797	0.45215355479544705
chrXIII	381565	384665	1550	0.3430219791280913	0.5308498560303012
chrXIII	400990	405990	2500	0.5171503798253452	0.18762118254842475
chrXIII	385343	391043	2850	0.5889001378927465	0.4089469644893148
chrXIII	404480	409480	2500	0.6265324241043422	0.1470702005269227
chrXIII	425380	421080	2150	-0.6281082288720757	0.2877764894583262
chrXIII	388963	393363	2200	0.30914769942224213	0.35370568986285844
chrXIII	388734	392234	1750	0.45321409586934647	0.3701976926198621
chrXIII	385230	390130	2450	0.5266572449406448	0.4218080275185035
chrXIII	378749	382749	2000	0.44053969481062755	0.5927821902718998
chrXIII	394673	399073	2200	0.5192541899639813	0.27105162296042934
chrXIII	384063	389263	2600	0.384400923727884	0.4396583376814115
chrXIII	390813	396213	2700	0.6235474381358423	0.312655806133689
chrXIII	415801	410001	2900	-0.4450999225992398	0.14241356986878473
chrXIII	394294	399694	2700	0.4544099086148667	0.27105162296042934
chrXIII	406890	410290	1700	0.3628367460004721	0.13108257483525623
chrXIII	407537	401237	3150	-0.49584344311858575	0.16480955417705379
chrXIII	421738	417138	2300	-0.310561665213017	0.22421415734245473
chrXIII	406169	411569	2700	0.46107859786121064	0.13542878492150923
chrXIII	421066	415466	2800	-0.6146293696172512	0.20422412341364174
chrXIII	423839	418239	2800	-0.6052130141357476	0.2388434756282169
chrXIII	442039	447939	2950	0.560920901986848	0.2147844319477458
chrXIII	415495	410095	2700	-0.29987640001796256	0.14241356986878473
chrXIII	424870	418970	2950	-0.4700600339000705	0.2537833801269364
chrXIII	407804	413304	2750	0.5843866411742599	0.12705802130696336
chrXIII	409992	412192	1100	0.332668402288519	0.13154820569308373
chrXIII	415069	417569	1250	0.3361537708593833	0.17656192629524425
chrXIII	421857	416457	2700	-0.5730488839587706	0.20935191089982683
chrXIII	430991	426391	2300	-0.43567152250036356	0.37112914758343485
chrXIII	429271	423871	2700	-0.35128645266069114	0.3410943077445484
chrXIII	437835	443135	2650	0.4886975751299061	0.2978545340102532
chrXIII	440848	444948	2050	0.5076113231269251	0.2642605368427155
chrXIII	427702	425702	1000	-0.2971125573067513	0.32091586629820734
chrXIII	446476	451776	2650	0.4756125921287361	0.1583235098975143
chrXIII	448694	454394	2850	0.42941462010270304	0.1285545883957387
chrXIII	436286	442186	2950	0.5011099555336967	0.3219689754271469
chrXIII	453386	446286	3550	-0.5138354473342372	0.14726409260440226
chrXIII	449403	455003	2800	0.4641379953550055	0.12223496738251226
chrXIII	476855	473255	1800	-0.4364609031781678	0.15977858619823382
chrXIII	490255	495855	2800	0.4943233646367561	0.14396567272820976
chrXIII	490309	484609	2850	-0.4631865078730038	0.1436885230061647
chrXIII	462498	458198	2150	-0.4281812813686586	0.13667053162502182
chrXIII	479126	475126	2000	-0.6179428133642273	0.15762498309080727
chrXIII	467173	463673	1750	-0.35123294925297943	0.18509865306201326
chrXIII	467648	464048	1800	-0.47096574022107923	0.19004628287630201
chrXIII	473388	477088	1850	0.484837817347203	0.15855624480646233
chrXIII	492288	487988	2150	-0.5030023352289701	0.13989120142230474
chrXIII	480552	474552	3000	-0.36581082872159576	0.15898878886008586
chrXIII	484452	488752	2150	0.3855739089493328	0.14738052447484887
chrXIII	479775	484675	2450	0.4825450752390264	0.1674427180963793
chrXIII	469629	475129	2750	0.4389057259453265	0.19757170187919806
chrXIII	475347	481247	2950	0.5562238677388827	0.160319162739593
chrXIII	480851	474051	3400	-0.3611302687264828	0.15898878886008586
chrXIII	494783	489683	2550	-0.5408038605587351	0.13542862388157778
chrXIII	497809	494109	1850	-0.3908164581807372	0.17782286895858707
chrXIII	500083	496583	1750	-0.5176369425382042	0.20931300365238578
chrXIII	508383	512283	1950	0.46887810025551185	0.2691500956577193
chrXIII	518427	521027	1300	0.2549786342600006	0.4318975013044235
chrXIII	486644	490744	2050	0.5619700446887774	0.14738052447484887
chrXIII	490001	484301	2850	-0.43489183301690115	0.1436885230061647
chrXIII	493734	489234	2250	-0.44706040975154315	0.12805573269948026
chrXIII	496745	491645	2550	-0.3254828223186283	0.1437716196107988
chrXIII	498563	493363	2600	-0.5220427054266057	0.1746215561610658
chrXIII	500839	496639	2100	-0.5074067053001599	0.20931300365238578
chrXIII	511730	508930	1400	-0.5393428042246082	0.266006966587435
chrXIII	526060	520760	2650	-0.567596733552371	0.5133875255708406
chrXIII	524901	520201	2350	-0.3924181957160426	0.48079154347111913
chrXIII	511065	506965	2050	-0.3431268689081063	0.2648427284029348
chrXIII	524758	520858	1950	-0.46272808404429017	0.48079154347111913
chrXIII	522580	518880	1850	-0.4049428107923059	0.4370197306124027
chrXIII	523238	518838	2200	-0.5757755701822265	0.4468373367860295
chrXIII	527737	522537	2600	-0.5195964631176542	0.5492819229456136
chrXIII	532354	529054	1650	-0.4719178245504434	0.6807331825999574
chrXIII	532568	528068	2250	-0.45059807839282895	0.6754362571743289
chrXIII	526876	520776	3050	-0.34755165086035966	0.5133875255708406
chrXIII	546365	549665	1650	0.46254217999487957	0.5724679691576323
chrXIII	540045	545345	2650	0.4875638678899237	0.6949939126905907
chrXIII	540635	545635	2500	0.5965786798265503	0.6949939126905907
chrXIII	542780	546280	1750	0.3247803715392832	0.6717110170637911
chrXIII	536290	541290	2500	0.46280961792297304	0.7052774395939218
chrXIII	538448	543348	2450	0.46234258449806387	0.7093519108998267
chrXIII	563994	568594	2300	0.40795776270682216	0.32207986292281043
chrXIII	575537	580437	2450	0.4472066142260862	0.18606875760913685
chrXIII	550754	547154	1800	-0.4537664260532612	0.5616994705007053
chrXIII	569947	574847	2450	0.45732842831019704	0.20508338647651078
chrXIII	549080	554280	2600	0.5652650718333874	0.5589831294567801
chrXIII	559042	563442	2200	0.35740951843598817	0.39115214408564747
chrXIII	563089	568489	2700	0.5484526734758828	0.32207986292281043
chrXIII	563667	567367	1850	0.6270133352124005	0.3313154385761494
chrXIII	560052	565352	2650	0.5835953871821106	0.3736901011974929
chrXIII	561894	566694	2400	0.5723902676832822	0.3441985364691029
chrXIII	599035	593335	2850	-0.47409214794703175	0.4074502593663125
chrXIII	601077	596477	2300	-0.4360269237824622	0.4633292751270605
chrXIII	591454	585654	2900	-0.540053613876769	0.26259755568990895
chrXIII	587329	592329	2500	0.44800718778405685	0.29103603429506386
chrXIII	604830	598330	3250	-0.39322771704651693	0.5000829585704072
chrXIII	584836	580336	2250	-0.5204304652273384	0.18556438054379973
chrXIII	598741	594141	2300	-0.48913119746929345	0.41187411830637527
chrXIII	576438	582638	3100	0.3927135834086718	0.18160624908552334
chrXIII	589392	584092	2650	-0.4085578242086168	0.24854452109945185
chrXIII	602111	597011	2550	-0.3660575997456259	0.4792392151557901
chrXIII	594631	590031	2300	-0.6308426847631371	0.304307302838812
chrXIII	598599	595499	1550	-0.40459354525871516	0.43131534195219046
chrXIII	599679	594679	2500	-0.5418092865230189	0.421031976088791
chrXIII	594545	590845	1850	-0.518154626860627	0.304307302838812
chrXIII	604128	598028	3050	-0.4912227708001027	0.5000829585704072
chrXIII	610390	605690	2350	-0.48533552255707335	0.6208765725549307
chrXIII	611690	614490	1400	0.46134473984699886	0.6586140259338705
chrXIII	595704	587704	4000	-0.42726412681042436	0.31237860273166673
chrXIII	597176	593376	1900	-0.5335343600143302	0.39115233733356525
chrXIII	598811	594211	2300	-0.5006952412713452	0.41187411830637527
chrXIII	597169	591769	2700	-0.4322079801905352	0.3643770929439664
chrXIII	598556	596556	1000	-0.42975336458665886	0.4400464439162335
chrXIII	604937	599237	2850	-0.5689687483179682	0.5118353076828931
chrXIII	617237	621737	2250	0.49204522723850497	0.5578578468317004
chrXIII	639337	634437	2450	-0.568011465018523	0.562475763490315
chrXIII	608501	602601	2950	-0.4036580374967959	0.581406651593329
chrXIII	630140	625040	2550	-0.5944453990871139	0.47341826579318613
chrXIII	623885	629585	2850	0.5511272047550649	0.47563585466652314
chrXIII	625369	631269	2950	0.5659775320540502	0.46781939049606747
chrXIII	618524	624924	3200	0.4953623543587666	0.5368367800479806
chrXIII	616062	620362	2150	0.569516222703134	0.5697321583859934
chrXIII	642862	637962	2450	-0.5845692762578394	0.6012805895349811
chrXIII	628355	620055	4150	-0.40428116974433703	0.49670136540389886
chrXIII	667255	671455	2100	0.37941202968175275	0.301047403714225
chrXIII	642765	638165	2300	-0.4781550239983295	0.6114087773204244
chrXIII	653865	658065	2100	0.474212362700842	0.6109814739662847
chrXIII	623853	628153	2150	0.4167988070542064	0.47807505749125556
chrXIII	624729	628829	2050	0.5478515461960155	0.47194388080468436
chrXIII	630742	625142	2800	-0.46715574061530735	0.47341826579318613
chrXIII	647742	642442	2650	-0.3874467221602069	0.6348464645293447
chrXIII	638544	636144	1200	-0.39614236110384016	0.5797437532610586
chrXIII	642525	637225	2650	-0.4097214400566056	0.6012805895349811
chrXIII	648826	643226	2800	-0.379302026825577	0.6484280892290052
chrXIII	650626	655426	2400	0.3709465523354043	0.6526966136523212
chrXIII	644139	639339	2400	-0.5553826901828378	0.6228172647689721
chrXIII	641993	635093	3450	-0.3877399310122536	0.5799102225387808
chrXIII	652878	657478	2300	0.5613112684293062	0.6245632597058767
chrXIII	653690	658190	2250	0.549845132173058	0.6109814739662847
chrXIII	662529	668829	3150	0.518434807988629	0.3898217702061404
chrXIII	651098	656698	2800	0.5043349996864002	0.6451296693528128
chrXIII	653780	660280	3250	0.5045862533204324	0.5900753908439137
chrXIII	663307	668407	2550	0.5089547610935898	0.3740780463923835
chrXIII	663968	668068	2050	0.515754559933602	0.3740780463923835
chrXIII	671622	675822	2100	0.5053519310472829	0.2544818057085435
chrXIII	662877	668477	2800	0.3797257363945194	0.3898217702061404
chrXIII	662118	666318	2100	0.3313437210709788	0.42421396409453693
chrXIII	700471	704271	1900	0.28471566751124033	0.11664695537905584
chrXIII	696178	697478	650	0.38232284744930767	0.16821893056602322
chrXIII	685334	676034	4650	-0.636844247795994	0.20791582120702656
chrXIII	669992	675692	2850	0.45866230573446476	0.27340743010636914
chrXIII	685678	680478	2600	-0.4030596852273264	0.22817200352999534
chrXIII	679840	674440	2700	-0.4834338530260428	0.20702327349089486
chrXIII	698340	703940	2800	0.43553135448772384	0.13542862388157778
chrXIII	700531	704031	1750	0.3808700584692468	0.11664695537905584
chrXIII	695387	700387	2500	0.4566453271368734	0.15580130249096574
chrXIII	704840	709940	2550	0.5410729525085716	0.07799759728422269
chrXIII	702607	706007	1700	0.3954431678393143	0.09871934604904642
chrXIII	699540	704440	2450	0.4498014583092095	0.12010068216514974
chrXIII	690771	693971	1600	0.5361056283833014	0.26891703866890837
chrXIII	695487	700787	2650	0.5153358311921139	0.15580130249096574
chrXIII	713650	719150	2750	0.5196746005669168	0.08082483732666362
chrXIII	695441	700541	2550	0.3997246452485156	0.15580130249096574
chrXIII	735464	737164	850	0.25717360239816206	0.09778795550144628
chrXIII	707282	711382	2050	0.5017977236831639	0.08544785204939427
chrXIII	718276	713976	2150	-0.25471813665217036	0.08459443703660768
chrXIII	709973	715573	2800	0.41042428943580367	0.08847469418517026
chrXIII	734131	728331	2900	-0.5418888687696285	0.08664546460940462
chrXIII	704241	710141	2950	0.5785042359225696	0.08215521120617077
chrXIII	719141	714941	2100	-0.5419749400999601	0.08401243872430617
chrXIII	712303	716603	2150	0.4702997655699301	0.08614663651999162
chrXIII	717459	720859	1700	0.33738181388696187	0.07916183546872294
chrXIII	720805	726205	2700	0.3535543081061546	0.0738400293736836
chrXIII	734605	730705	1950	-0.29643933394529187	0.08335265812510877
chrXIII	734154	730554	1800	-0.4314041616360053	0.08335265812510877
chrXIII	783612	778012	2800	-0.5642767003055362	0.2747378269915809
chrXIII	793880	790280	1800	-0.3053175996155073	0.458381886872669
chrXIII	760529	765529	2500	0.5806879437522539	0.3459446924459389
chrXIII	779323	775723	1800	-0.4559560227859401	0.20605349102363427
chrXIII	785963	781763	2100	-0.2889818483162113	0.31431870446595944
chrXIII	771885	774385	1250	0.43735530253698535	0.22729916710147452
chrXIII	802249	797649	2300	-0.4625629236166795	0.6554130352162122
chrXIII	807948	802648	2650	-0.3781489601059083	0.7793942966097873
chrXIII	783530	778630	2450	-0.36298366819918093	0.2747378269915809
chrXIII	782643	778643	2000	-0.533881664790206	0.27753183759445
chrXIII	782589	780989	800	-0.29211112680526785	0.3096623958876844
chrXIII	790626	785826	2400	-0.3960368339007197	0.38765983213197547
chrXIII	786883	781383	2750	-0.36194939879808474	0.32537812175907144
chrXIII	796605	791505	2550	-0.4138092593367608	0.5060146804001521
chrXIII	804594	800494	2050	-0.5469348988025995	0.7203721954895936
chrXIII	806154	801354	2400	-0.4199654825728988	0.7599918835874544
chrXIII	812095	807995	2050	-0.40989005578292204	0.8463324766008979
chrXIII	805796	801096	2350	-0.42807452225964565	0.7431893636346069
chrXIII	827072	831672	2300	0.4864599545628013	0.6542487487197325
chrXIII	817526	822926	2700	0.3953311368188698	0.8490492202446518
chrXIII	842985	847985	2500	0.4522629148352319	0.3116022829020685
chrXIII	822822	828322	2750	0.6071939808752815	0.7673372369412719
chrXIII	829833	834433	2300	0.4455385583779952	0.6208765725549307
chrXIII	846111	849611	1750	0.391629928775364	0.26280533171005094
chrXIII	818875	820975	1050	0.3862474662609662	0.8389600685385947
chrXIII	833764	838564	2400	0.3847962744798332	0.5287151912188146
chrXIII	821912	827012	2550	0.5163337822519838	0.7969397811881433
